Customer ID,Recency,Frequency,Monetary,Cluster,Customer_Segment
17935,35,5,540.35,0,Regular Customers
17938,55,1,144.29,0,Regular Customers
17940,80,6,26286.75,0,Regular Customers
17941,225,3,1128.72,1,Lost Customers
17944,58,1,75.41,0,Regular Customers
17945,331,3,360.35,1,Lost Customers
17949,6,74,60117.6,3,Loyal Customers
17950,0,6,950.61,0,Regular Customers
17951,8,2,627.5400000000001,0,Regular Customers
17952,13,4,819.61,0,Regular Customers
17953,175,1,160.82,1,Lost Customers
17954,2,9,1633.33,0,Regular Customers
17955,290,2,392.6,1,Lost Customers
17958,363,1,465.42,1,Lost Customers
17959,227,1,140.75,1,Lost Customers
17960,157,2,61.3,1,Lost Customers
17961,7,62,1699.1,3,Loyal Customers
17962,184,3,584.59,1,Lost Customers
17963,106,4,651.51,0,Regular Customers
17964,7,1,261.76,0,Regular Customers
17965,0,17,4618.41,0,Regular Customers
17966,226,5,875.99,1,Lost Customers
17967,6,2,234.22,0,Regular Customers
17968,8,4,610.6899999999999,0,Regular Customers
17969,137,18,2141.74,0,Regular Customers
17971,183,1,161.94,1,Lost Customers
17974,16,3,1117.27,0,Regular Customers
17975,1,12,2540.02,0,Regular Customers
17976,7,1,353.19,0,Regular Customers
17977,35,1,1277.49,0,Regular Customers
17978,0,4,1160.84,0,Regular Customers
17980,28,1,221.97,0,Regular Customers
17981,45,1,239.12,0,Regular Customers
17982,315,1,138.18,1,Lost Customers
17983,30,1,171.71,0,Regular Customers
17984,27,4,1038.59,0,Regular Customers
17987,11,4,805.07,0,Regular Customers
17988,122,7,288.42,0,Regular Customers
17989,14,1,228.83,0,Regular Customers
17990,15,3,896.77,0,Regular Customers
17991,226,1,227.2,1,Lost Customers
17992,24,1,254.13,0,Regular Customers
17993,252,1,235.19,1,Lost Customers
17994,23,7,1634.83,0,Regular Customers
17995,17,2,419.38,0,Regular Customers
17996,14,3,482.33,0,Regular Customers
17998,15,3,639.24,0,Regular Customers
17999,1,2,348.84,0,Regular Customers
18000,199,1,124.25,1,Lost Customers
18001,84,4,536.61,0,Regular Customers
18002,10,4,249.92,0,Regular Customers
18003,11,1,358.61,0,Regular Customers
18006,16,3,553.1800000000001,0,Regular Customers
18007,27,1,220.32,0,Regular Customers
18008,50,14,17670.94,0,Regular Customers
18009,177,7,1898.49,1,Lost Customers
18011,8,2,424.24,0,Regular Customers
18012,358,1,115.3,1,Lost Customers
18016,45,2,476.9,0,Regular Customers
18017,66,1,165.0,0,Regular Customers
18018,34,2,175.85,0,Regular Customers
18020,178,1,190.48,1,Lost Customers
18021,144,2,227.06,1,Lost Customers
18022,20,4,983.68,0,Regular Customers
18025,14,6,1177.72,0,Regular Customers
18026,135,2,2074.07,0,Regular Customers
18028,218,1,192.05,1,Lost Customers
18029,277,1,433.77,1,Lost Customers
18031,13,1,462.1,0,Regular Customers
18034,10,1,370.82,0,Regular Customers
18035,20,2,546.34,0,Regular Customers
18036,20,8,1158.02,0,Regular Customers
18037,56,9,97.4,0,Regular Customers
18038,191,1,149.41,1,Lost Customers
18039,9,4,579.17,0,Regular Customers
18041,0,20,4568.99,0,Regular Customers
18042,176,1,116.1,1,Lost Customers
18043,1,1,316.46,0,Regular Customers
18044,22,8,1417.01,0,Regular Customers
18046,284,1,189.63,1,Lost Customers
18047,16,2,342.69,0,Regular Customers
18048,128,1,229.44,0,Regular Customers
18049,72,2,556.52,0,Regular Customers
18050,28,1,337.66,0,Regular Customers
18051,269,7,2282.28,1,Lost Customers
18052,199,1,10877.18,1,Lost Customers
18053,160,2,271.05,1,Lost Customers
18054,27,1,176.5,0,Regular Customers
18055,2,6,4411.38,0,Regular Customers
18056,253,1,190.95,1,Lost Customers
18057,28,3,1203.56,0,Regular Customers
18058,176,2,603.9,1,Lost Customers
18060,43,2,1185.46,0,Regular Customers
18061,1,19,4369.56,0,Regular Customers
18062,21,3,912.15,0,Regular Customers
18063,25,2,186.6,0,Regular Customers
18064,81,9,3681.03,0,Regular Customers
18065,23,15,3473.8,0,Regular Customers
18066,21,2,1122.4,0,Regular Customers
18069,18,6,2503.89,0,Regular Customers
18070,304,1,314.1,1,Lost Customers
18071,0,5,975.63,0,Regular Customers
18074,8,2,1019.44,0,Regular Customers
18075,9,10,3171.54,0,Regular Customers
18076,15,1,151.49,0,Regular Customers
18077,1,8,1705.55,0,Regular Customers
18078,60,2,508.47,0,Regular Customers
18079,126,1,590.78,0,Regular Customers
18083,32,1,470.73,0,Regular Customers
18084,18,2,722.4499999999999,0,Regular Customers
18085,8,3,955.8,0,Regular Customers
18087,14,15,10705.8,0,Regular Customers
18089,81,1,428.45,0,Regular Customers
18090,56,1,349.4,0,Regular Customers
18091,228,1,360.85,1,Lost Customers
18092,0,8,7111.18,0,Regular Customers
18093,79,4,2346.19,0,Regular Customers
18094,81,6,3374.2200000000003,0,Regular Customers
18095,62,3,1723.04,0,Regular Customers
18096,77,3,894.13,0,Regular Customers
18097,20,5,1965.52,0,Regular Customers
18098,31,1,550.84,0,Regular Customers
18100,185,1,451.56,1,Lost Customers
18101,9,3,405.51,0,Regular Customers
18102,0,89,349164.35,2,VIP Customers
18103,184,1,105.8,1,Lost Customers
18106,111,5,1030.76,0,Regular Customers
18107,77,1,167.13,0,Regular Customers
18108,231,2,577.8100000000001,1,Lost Customers
18109,4,13,1840.99,0,Regular Customers
18110,46,1,199.13,0,Regular Customers
18111,224,1,405.85,1,Lost Customers
18112,53,2,423.27,0,Regular Customers
18113,3,1,76.32000000000001,0,Regular Customers
18115,332,1,9.7,1,Lost Customers
18116,11,5,736.27,0,Regular Customers
18118,4,4,1079.4,0,Regular Customers
18119,2,1,181.12,0,Regular Customers
18123,148,1,95.15,1,Lost Customers
18124,107,1,111.53,0,Regular Customers
18127,38,1,212.8,0,Regular Customers
18128,172,1,420.04,1,Lost Customers
18131,266,1,222.96,1,Lost Customers
18132,139,1,226.9,1,Lost Customers
18134,233,2,445.0,1,Lost Customers
18135,27,5,567.71,0,Regular Customers
18136,44,2,847.03,0,Regular Customers
18137,186,2,145.99,1,Lost Customers
18140,108,1,536.41,0,Regular Customers
18141,36,2,882.47,0,Regular Customers
18144,8,8,2169.25,0,Regular Customers
18145,17,7,2756.24,0,Regular Customers
18148,281,1,114.1,1,Lost Customers
18149,39,4,1012.63,0,Regular Customers
18151,55,4,1226.09,0,Regular Customers
18152,281,1,426.69,1,Lost Customers
18153,294,1,246.22,1,Lost Customers
18154,23,3,533.41,0,Regular Customers
18156,4,1,206.23,0,Regular Customers
18157,206,1,215.35,1,Lost Customers
18160,21,1,365.82,0,Regular Customers
18161,14,1,184.41,0,Regular Customers
18162,367,1,379.16,1,Lost Customers
18163,219,1,728.84,1,Lost Customers
18166,258,1,175.5,1,Lost Customers
18168,7,11,2600.33,0,Regular Customers
18170,9,6,1897.69,0,Regular Customers
18171,105,4,1206.0,0,Regular Customers
18172,22,32,9918.16,3,Loyal Customers
18173,247,1,589.52,1,Lost Customers
18174,238,1,58.5,1,Lost Customers
18175,310,1,176.1,1,Lost Customers
18177,195,3,875.45,1,Lost Customers
18178,37,7,4512.93,0,Regular Customers
18179,157,2,754.38,1,Lost Customers
18181,35,4,823.14,0,Regular Customers
18182,98,1,291.13,0,Regular Customers
18186,357,1,329.58,1,Lost Customers
18187,266,1,724.89,1,Lost Customers
18188,65,3,1279.55,0,Regular Customers
18189,260,1,313.49,1,Lost Customers
18190,238,3,461.16,1,Lost Customers
18191,112,1,321.6,0,Regular Customers
18193,15,2,963.59,0,Regular Customers
18194,73,5,3188.2000000000003,0,Regular Customers
18195,22,1,101.16,0,Regular Customers
18196,106,2,775.18,0,Regular Customers
18197,210,1,230.1,1,Lost Customers
18199,318,1,344.75,1,Lost Customers
18201,357,1,447.53,1,Lost Customers
18203,16,3,344.0,0,Regular Customers
18206,188,1,314.66,1,Lost Customers
18207,134,1,544.47,0,Regular Customers
18208,200,1,360.08,1,Lost Customers
18210,17,1,147.45,0,Regular Customers
18212,312,1,298.3,1,Lost Customers
18214,165,4,1780.34,1,Lost Customers
18215,72,4,1948.15,0,Regular Customers
18217,148,2,323.29,1,Lost Customers
18218,231,2,479.92,1,Lost Customers
18219,3,8,1493.12,0,Regular Customers
18220,29,5,1616.48,0,Regular Customers
18221,25,1,383.33,0,Regular Customers
18223,22,12,7516.31,0,Regular Customers
18225,0,15,7545.139999999999,0,Regular Customers
18226,13,15,6650.83,0,Regular Customers
18227,119,1,295.0,0,Regular Customers
18229,1,10,3526.81,0,Regular Customers
18230,13,2,1480.86,0,Regular Customers
18231,41,23,4797.7,0,Regular Customers
18234,186,1,179.6,1,Lost Customers
18236,23,6,913.11,0,Regular Customers
18238,150,1,270.92,1,Lost Customers
18239,7,2,588.75,0,Regular Customers
18241,50,4,913.9,0,Regular Customers
18242,80,4,1372.72,0,Regular Customers
18243,49,1,515.78,0,Regular Customers
18244,65,2,568.64,0,Regular Customers
18245,14,13,3757.92,0,Regular Customers
18246,244,1,162.72,1,Lost Customers
18247,49,3,839.73,0,Regular Customers
18251,80,8,21964.14,0,Regular Customers
18252,183,5,1015.42,1,Lost Customers
18253,277,1,317.88,1,Lost Customers
18254,216,1,267.9,1,Lost Customers
18255,91,1,199.85,0,Regular Customers
18256,22,1,110.7,0,Regular Customers
18257,81,4,2262.52,0,Regular Customers
18258,99,6,2059.67,0,Regular Customers
18259,1,5,1979.6,0,Regular Customers
18260,9,17,7318.91,0,Regular Customers
18262,28,2,428.06,0,Regular Customers
18264,133,1,603.25,0,Regular Customers
18266,69,1,251.1,0,Regular Customers
18267,307,1,269.37,1,Lost Customers
18268,226,5,1464.73,1,Lost Customers
18269,1,1,168.6,0,Regular Customers
18270,67,1,161.4,0,Regular Customers
18271,244,2,680.85,1,Lost Customers
18272,183,3,1307.4,1,Lost Customers
18273,225,1,153.0,1,Lost Customers
18275,213,2,741.85,1,Lost Customers
18276,27,5,1320.66,0,Regular Customers
18277,32,4,1069.67,0,Regular Customers
18278,39,1,240.3,0,Regular Customers
18279,154,1,231.34,1,Lost Customers
18280,29,1,307.55,0,Regular Customers
18281,212,1,120.32,1,Lost Customers
18283,17,6,641.77,0,Regular Customers
18284,66,1,461.68,0,Regular Customers
18285,295,1,427.0,1,Lost Customers
18286,111,2,1296.43,0,Regular Customers
18287,17,4,2345.71,0,Regular Customers
